platform,post_id,created_at,author_id,post_text,source_url,matched_query,initial_signal_type,signal_type,confidence,matched_terms,opportunity_score,priority,is_tracker,why_now,sales_angle,safe_outreach_suggestion,like_count,reply_count,retweet_count,quote_count,engagement,cluster
x,2055018454940258614,2026-05-14 20:12:34+00:00,2052468494164279296,"Russian-linked Signal phishing campaign targeted more than 13,500 users. https://t.co/hkf4k1srKu #AI #Tech #Automation",https://x.com/i/web/status/2055018454940258614,"""phishing campaign""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['phishing campaign'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,5
x,2055006046796542179,2026-05-14 19:23:16+00:00,961961458346135552,"Me reading this malware like: wtf an infostealer 🫩 this is boring, just steal the secrets and do a DNS exfil? TeamPCP literally open sourced their malware and this is the best we get??? https://t.co/CuY9jwS3WS",https://x.com/i/web/status/2055006046796542179,"""infostealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['infostealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",17,0,1,0,18,1
x,2055001001380262060,2026-05-14 19:03:13+00:00,1367173815806042114,"@DailyDarkWeb At this point, half these “Rockstar leaks” are probably just malware installers with better marketing than some actual games. The lack of samples, screenshots, or any technical proof makes this look far more like hype, reputation farming, or infostealer bait than a verified",https://x.com/i/web/status/2055001001380262060,"""infostealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['infostealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,1
x,2054993330560278791,2026-05-14 18:32:44+00:00,2472044145,"Oggi le minacce più attive sono soprattutto ransomware, infostealer, trojan e malware per Android. https://t.co/eELAKFGPd0",https://x.com/i/web/status/2054993330560278791,"""infostealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['infostealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,1
x,2054984232922161533,2026-05-14 17:56:35+00:00,1926490166,"🚨 NODE-IPC NPM PACKAGE WAS BREACHED 🚨

The package has been infected with infostealer malware containing code to steal AI sessions (Claude Code, Kiro), cloud credentials (AWS, GCP), user application data (Microsoft Teams, FileZilla), browser cookies (Firefox), and configuration",https://x.com/i/web/status/2054984232922161533,"""infostealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['infostealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",2,1,0,0,3,1
x,2054976566208106668,2026-05-14 17:26:07+00:00,2041534622522064897,"🧵Critical Supply Chain Attack Alert: node-ipc Package Compromised

A widely used Node.js library for inter-process communication has been compromised with a stealthy infostealer and DNS backdoor.⚠️

The malicious version of node-ipc appends a heavily obfuscated payload directly",https://x.com/i/web/status/2054976566208106668,"""infostealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['infostealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",2,0,0,0,2,1
x,2054975764223889468,2026-05-14 17:22:56+00:00,871787290632351744,Apple users are currently being targeted by a phishing campaign that claims your iCloud storage will expire and you will lose your photos and other sensitive backups in 24 hours. https://t.co/eYj5ZcotKP,https://x.com/i/web/status/2054975764223889468,"""phishing campaign""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['phishing campaign'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,5
x,2054975290351268016,2026-05-14 17:21:03+00:00,2041534622522064897,"🧵Critical Supply Chain Attack Alert: node-ipc Package Compromised

A widely used Node.js library for inter-process communication has been compromised with a stealthy infostealer and DNS backdoor.
The malicious version of node-ipc appends a heavily obfuscated payload directly",https://x.com/i/web/status/2054975290351268016,"""infostealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['infostealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",1,0,0,0,1,1
x,2054954976212926972,2026-05-14 16:00:20+00:00,4054196555,"Russian hackers target Signal account takeovers

Amnesty security lab traces phishing campaign to automation tool ApocalypseZ, encryption holds while device linking becomes the seam

https://t.co/vh0AMTIGLb

A security researcher at Amnesty International says he was targeted in a",https://x.com/i/web/status/2054954976212926972,"""phishing campaign""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['phishing campaign'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,5
x,2054954962140975616,2026-05-14 16:00:16+00:00,720664083767435264,"A rapidly spreading malware campaign has infected hundreds of software packages across major open-source registries, embedding credential-stealing code into development tools downloaded millions of times a week. https://t.co/WeQvMchWJf https://t.co/3RPjHNPIRq",https://x.com/i/web/status/2054954962140975616,"""malware campaign""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['malware campaign'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",2,0,1,0,3,1
x,2054883376243376537,2026-05-14 11:15:49+00:00,176868850,Inside an AI‑enabled device code phishing campaign https://t.co/fOKHPVikCJ #cybersecurity #infosec  #AI #phishing https://t.co/Y7SIQWfxuc,https://x.com/i/web/status/2054883376243376537,"""phishing campaign""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['phishing campaign'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,5
x,2054777413029216652,2026-05-14 04:14:45+00:00,1708169521398476800,"🚨 Russian hackers deploy dangerous malware campaign targeting thousands of computers worldwide, stealing passwords, credentials and sensitive user data.  

#CyberAttack #Russia #Malware #Breaking https://t.co/gqS8pyIUOP",https://x.com/i/web/status/2054777413029216652,"""malware campaign""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['malware campaign'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,5
x,2054667579088941148,2026-05-13 20:58:19+00:00,2835071339,"5 new OPEN, 17 new PRO (5 + 12)

TA569, Win32/Lumma Stealer, EtherHiding, PulsarRAT, ShadowRAT, XWorm

https://t.co/4Bcudp4x9R",https://x.com/i/web/status/2054667579088941148,"""Lumma stealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['lumma stealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",2,0,2,0,4,1
x,2054306093061611896,2026-05-12 21:01:54+00:00,2835071339,"9 new OPEN, 16 new PRO (9 + 7)

DOILoader, Outlook Classic Use After Free Remote Code Execution Attempt (CVE-2026-40361), Rclone (CVE-2026-41176, CVE-2026-41179), TA569, Win32/Lumma Stealer

https://t.co/aOnlJCYCq8",https://x.com/i/web/status/2054306093061611896,"""Lumma stealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['lumma stealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",1,0,1,0,2,1
x,2054250691388911695,2026-05-12 17:21:45+00:00,17604714,"#Vercel created &amp; maintains Next.js web development framework. Last month they disclosed a breach via #Lumma stealer #malware infecting an employee's computer. Good #infosec checklist &amp; quick audit from @akeylessio on how to avoid mistakes from @vercel.

https://t.co/MyOdrfNl6P",https://x.com/i/web/status/2054250691388911695,"""Lumma stealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['lumma stealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",2,0,1,0,3,1
x,2054124422194160092,2026-05-12 09:00:00+00:00,304822396,"【#押さえておきたい脅威アクター @mn_techplus】
安価な情報搾取型 #マルウェア「RedLine Stealer」

MaaSとして出回るこの脅威は企業だけでなく個人も無差別に狙います。個人のパスワード流出が組織への致命的な侵入の足掛かりに。誰もが標的になり得る脅威の手口を解説。

https://t.co/vShP9u9OiB https://t.co/FixSNbaP0w",https://x.com/i/web/status/2054124422194160092,"""RedLine stealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['redline stealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",3,0,2,0,5,1
x,2053993285648281856,2026-05-12 00:18:55+00:00,973200602,【脅威アクター解説】RedLine Stealerとは？情報を盗むマルウェアの手口と被害の実態 - 押さえておきたい脅威アクター - 敵を知って攻撃をブロック(3) | TECH+（テックプラス） https://t.co/t1d7rqxqoF,https://x.com/i/web/status/2053993285648281856,"""RedLine stealer""",MALWARE_CAMPAIGN,MALWARE_CAMPAIGN,60,['redline stealer'],18,Medium,False,Post references an active malware campaign -- exposure is high in the targeted segments.,Share detection-engineering notes specific to the named family; offer a tuned rule pack.,"Internal suggestion: share IoC / detection notes framed as community contribution, not pitch.",0,0,0,0,0,1
